nombre_cancion,nombre_artista,duracion,oyentes,reproducciones,url
MIA,Bad Bunny,210,335587,2174075,https://www.last.fm/music/Bad+Bunny/_/MIA
Si No Le Contesto,Plan B,221,259728,2127708,https://www.last.fm/music/Plan+B/_/Si+No+Le+Contesto
Let's Dance - 2018 Remaster,David Bowie,457,590913,3183944,https://www.last.fm/music/David+Bowie/_/Let%27s+Dance+-+2018+Remaster
Lemon Drop,ATEEZ,179,143382,2712123,https://www.last.fm/music/ATEEZ/_/Lemon+Drop
MUTT THAT BIH [feat. 1900Rugrat & Key Nyata],Denzel Curry,237,41277,114478,https://www.last.fm/music/Denzel+Curry/_/MUTT+THAT+BIH+%5Bfeat.+1900Rugrat+&+Key+Nyata%5D
Killin' It,P1Harmony,176,173099,3315204,https://www.last.fm/music/P1Harmony/_/Killin%27+It
Over My Head (Cable Car),The Fray,245,960187,7532303,https://www.last.fm/music/The+Fray/_/Over+My+Head+(Cable+Car)
Always Remember Us This Way,Lady Gaga,210,641115,6761165,https://www.last.fm/music/Lady+Gaga/_/Always+Remember+Us+This+Way
Sagrado Profano,Luísa Sonza,196,190210,3277551,https://www.last.fm/music/Lu%C3%ADsa+Sonza/_/Sagrado+Profano
Tudo,Liniker,214,174727,3334398,https://www.last.fm/music/Liniker/_/Tudo
7am,Lil Uzi Vert,219,370572,4212918,https://www.last.fm/music/Lil+Uzi+Vert/_/7am
Warning,Cameron Winter,272,40103,101907,https://www.last.fm/music/Cameron+Winter/_/Warning
Pale Blue Eyes,The Velvet Underground,340,998303,7453387,https://www.last.fm/music/The+Velvet+Underground/_/Pale+Blue+Eyes
See You Again,Miley Cyrus,188,608051,4905882,https://www.last.fm/music/Miley+Cyrus/_/See+You+Again
Stuck on You,Givēon,205,184684,1099085,https://www.last.fm/music/Giv%C4%93on/_/Stuck+on+You
Fully Alive,Flyleaf,167,585468,4648911,https://www.last.fm/music/Flyleaf/_/Fully+Alive
Mad,Reneé Rapp,174,191301,2220544,https://www.last.fm/music/Rene%C3%A9+Rapp/_/Mad
Bad for Business,Sabrina Carpenter,188,329379,4200107,https://www.last.fm/music/Sabrina+Carpenter/_/Bad+for+Business
tough,Quavo,189,541187,5999415,https://www.last.fm/music/Quavo/_/tough
Jump - 2015 Remaster,Van Halen,243,643685,3797860,https://www.last.fm/music/Van+Halen/_/Jump+-+2015+Remaster
Arrependidaço,Ferrugem,0,23144,125559,https://www.last.fm/music/Ferrugem/_/Arrependida%C3%A7o
Street Lights,Kanye West,189,831044,8814664,https://www.last.fm/music/Kanye+West/_/Street+Lights
Standing Next to You (Usher Remix),Jung Kook,0,230143,4161855,https://www.last.fm/music/Jung+Kook/_/Standing+Next+to+You+(Usher+Remix)
Life of the Party (with André 3000),Kanye West,391,443270,5766313,https://www.last.fm/music/Kanye+West/_/Life+of+the+Party+(with+Andr%C3%A9+3000)
Predictable Girl,FKA twigs,147,138579,1102825,https://www.last.fm/music/FKA+twigs/_/Predictable+Girl
This Time,LSD and the Search for God,198,306455,2013831,https://www.last.fm/music/LSD+and+the+Search+for+God/_/This+Time
Erase Me - Main,Kid Cudi,0,552845,6207133,https://www.last.fm/music/Kid+Cudi/_/Erase+Me+-+Main
Soundtrack 2 My Life,Kid Cudi,235,1127873,9849440,https://www.last.fm/music/Kid+Cudi/_/Soundtrack+2+My+Life
The Look,Metronomy,277,895005,9031828,https://www.last.fm/music/Metronomy/_/The+Look
Dedicada a Ela,Arthur Verocai,210,202433,1694176,https://www.last.fm/music/Arthur+Verocai/_/Dedicada+a+Ela
Stubborn Love,The Lumineers,279,801097,6959828,https://www.last.fm/music/The+Lumineers/_/Stubborn+Love
Hello (feat. Dragonette),Martin Solveig,191,246263,1725501,https://www.last.fm/music/Martin+Solveig/_/Hello+(feat.+Dragonette)
"Burn, Burn, Burn",Zach Bryan,275,233425,3825484,"https://www.last.fm/music/Zach+Bryan/_/Burn,+Burn,+Burn"
Ghost Girl,TOMORROW X TOGETHER,186,132368,2806016,https://www.last.fm/music/TOMORROW+X+TOGETHER/_/Ghost+Girl
He Can Only Hold Her,Amy Winehouse,166,1135760,7651447,https://www.last.fm/music/Amy+Winehouse/_/He+Can+Only+Hold+Her
Happy Nation,Ace of Base,213,388377,2847118,https://www.last.fm/music/Ace+of+Base/_/Happy+Nation
House of Gold,Twenty One Pilots,179,559762,5446910,https://www.last.fm/music/Twenty+One+Pilots/_/House+of+Gold
January 28th,J. Cole,242,458475,4319092,https://www.last.fm/music/J.+Cole/_/January+28th
Two Beers In,Free Throw,135,263234,3433532,https://www.last.fm/music/Free+Throw/_/Two+Beers+In
Man In The Mirror - 2012 Remaster,Michael Jackson,318,450860,2289117,https://www.last.fm/music/Michael+Jackson/_/Man+In+The+Mirror+-+2012+Remaster
Canyon Moon,Harry Styles,189,487110,5967166,https://www.last.fm/music/Harry+Styles/_/Canyon+Moon
YAH.,Kendrick Lamar,160,880125,8331244,https://www.last.fm/music/Kendrick+Lamar/_/YAH.
The Thrill Is Gone.,RAYE,199,222271,1532071,https://www.last.fm/music/RAYE/_/The+Thrill+Is+Gone.
who’s your boyfriend,Royel Otis,173,202585,992890,https://www.last.fm/music/Royel+Otis/_/who%E2%80%99s+your+boyfriend
Papillon,NMIXX,158,114935,1866942,https://www.last.fm/music/NMIXX/_/Papillon
O que a Julia vai ser?,AJULLIACOSTA,0,34213,149617,https://www.last.fm/music/AJULLIACOSTA/_/O+que+a+Julia+vai+ser%3F
"Swing, Swing",The All-American Rejects,233,671865,4363428,"https://www.last.fm/music/The+All-American+Rejects/_/Swing,+Swing"
Slay3r,Playboi Carti,164,429685,6068905,https://www.last.fm/music/Playboi+Carti/_/Slay3r
can't slow down,Almost Monday,175,172959,997270,https://www.last.fm/music/Almost+Monday/_/can%27t+slow+down
Outro,M83,261,681927,5230894,https://www.last.fm/music/M83/_/Outro
Sorry,Alex G,156,364048,4458603,https://www.last.fm/music/Alex+G/_/Sorry
Social Cues,Cage the Elephant,219,467066,4260810,https://www.last.fm/music/Cage+the+Elephant/_/Social+Cues
HANDS UP,Meovv,193,172464,2696887,https://www.last.fm/music/Meovv/_/HANDS+UP
Without You,Lana Del Rey,211,834581,10157826,https://www.last.fm/music/Lana+Del+Rey/_/Without+You
Bangarang (feat. Sirah),Skrillex,215,571769,3745048,https://www.last.fm/music/Skrillex/_/Bangarang+(feat.+Sirah)
If You’re Too Shy (Let Me Know),The 1975,274,322560,5037809,https://www.last.fm/music/The+1975/_/If+You%E2%80%99re+Too+Shy+(Let+Me+Know)
Next Level,aespa,225,532453,12154686,https://www.last.fm/music/aespa/_/Next+Level
Boys Will Be Bugs,Cavetown,329,538295,5484719,https://www.last.fm/music/Cavetown/_/Boys+Will+Be+Bugs
EARDRUMMER,Che,198,76830,987173,https://www.last.fm/music/Che/_/EARDRUMMER
Sore Throat,Malcolm Todd,175,95384,858772,https://www.last.fm/music/Malcolm+Todd/_/Sore+Throat
"Angel Pt. 1 (feat. Jimin of BTS, JVKE & Muni Long)",Kodak Black,175,212432,14410735,"https://www.last.fm/music/Kodak+Black/_/Angel+Pt.+1+(feat.+Jimin+of+BTS,+JVKE+&+Muni+Long)"
Window Shopper,50 Cent,191,431938,2892188,https://www.last.fm/music/50+Cent/_/Window+Shopper
Shape Of My Heart,Sting,285,804952,6076329,https://www.last.fm/music/Sting/_/Shape+Of+My+Heart
complexity,Madison Beer,157,101327,818399,https://www.last.fm/music/Madison+Beer/_/complexity
on the street (with J. Cole),j-hope,214,346388,32140704,https://www.last.fm/music/j-hope/_/on+the+street+(with+J.+Cole)
PIÉNSALO,Junior H,240,113690,1914910,https://www.last.fm/music/Junior+H/_/PI%C3%89NSALO
Fancy Clown (feat. Viktor Vaughn),Madvillain,0,274921,1529679,https://www.last.fm/music/Madvillain/_/Fancy+Clown+(feat.+Viktor+Vaughn)
This Hurts,Mindless Self Indulgence,141,184420,3030838,https://www.last.fm/music/Mindless+Self+Indulgence/_/This+Hurts
Around the world in a day (feat. Moses Sumney),RM,257,149912,6526811,https://www.last.fm/music/RM/_/Around+the+world+in+a+day+(feat.+Moses+Sumney)
While You Were Sleeping,Laufey,177,295498,3744641,https://www.last.fm/music/Laufey/_/While+You+Were+Sleeping
Masterpiece,Motionless in White,206,204242,2748331,https://www.last.fm/music/Motionless+in+White/_/Masterpiece
Slushy,FKA twigs,213,134266,829875,https://www.last.fm/music/FKA+twigs/_/Slushy
Did It First (with Central Cee),Ice Spice,118,432695,4165753,https://www.last.fm/music/Ice+Spice/_/Did+It+First+(with+Central+Cee)
Nice to meet you (feat. Central Cee),PinkPantheress,162,425426,4346037,https://www.last.fm/music/PinkPantheress/_/Nice+to+meet+you+(feat.+Central+Cee)
Afraid To Feel,LF System,177,465678,4034766,https://www.last.fm/music/LF+System/_/Afraid+To+Feel
This fffire - new version,Franz Ferdinand,218,302373,3299174,https://www.last.fm/music/Franz+Ferdinand/_/This+fffire+-+new+version
Live While We're Young,One Direction,307,752652,5896106,https://www.last.fm/music/One+Direction/_/Live+While+We%27re+Young
Left to Right,rommulas,0,134933,1942736,https://www.last.fm/music/rommulas/_/Left+to+Right
Hoes Come Easy,RJMRLA,166,172351,1336882,https://www.last.fm/music/RJMRLA/_/Hoes+Come+Easy
Outside,Staind,324,666451,4259802,https://www.last.fm/music/Staind/_/Outside
Addicted to You,Shakira,147,349004,2517876,https://www.last.fm/music/Shakira/_/Addicted+to+You
Fame,RIIZE,176,67286,1146292,https://www.last.fm/music/RIIZE/_/Fame
No Face,Drake,137,307618,2744118,https://www.last.fm/music/Drake/_/No+Face
I Love Rock 'N Roll,Joan Jett & The Blackhearts,175,678242,3820104,https://www.last.fm/music/Joan+Jett+&+The+Blackhearts/_/I+Love+Rock+%27N+Roll
Chaos Space Marine,"Black Country, New Road",251,378178,5037238,"https://www.last.fm/music/Black+Country,+New+Road/_/Chaos+Space+Marine"
LiveLeak,Ken Carson,190,146380,2215001,https://www.last.fm/music/Ken+Carson/_/LiveLeak
West Savannah (feat. SZA),Isaiah Rashad,167,515295,5962024,https://www.last.fm/music/Isaiah+Rashad/_/West+Savannah+(feat.+SZA)
Locked Club,Deftones,172,237836,1136611,https://www.last.fm/music/Deftones/_/Locked+Club
Baby I,Ariana Grande,197,459497,4802577,https://www.last.fm/music/Ariana+Grande/_/Baby+I
Johnny B. Goode,Chuck Berry,159,1123742,6521189,https://www.last.fm/music/Chuck+Berry/_/Johnny+B.+Goode
Mulberry Street,Twenty One Pilots,418,249612,3606235,https://www.last.fm/music/Twenty+One+Pilots/_/Mulberry+Street
the kill 2,Lex Amarni,0,60431,320011,https://www.last.fm/music/Lex+Amarni/_/the+kill+2
Gods & Monsters,Lana Del Rey,237,683627,8745742,https://www.last.fm/music/Lana+Del+Rey/_/Gods+&+Monsters
Almost Back,Lucki,91,382724,5055534,https://www.last.fm/music/Lucki/_/Almost+Back
I'm so crazy for youuu </3,Rebzyyx,0,286799,4101779,https://www.last.fm/music/Rebzyyx/_/I%27m+so+crazy+for+youuu+%3C%2F3
I'm Scared I’ll Never Sleep Again,5 Seconds of Summer,0,78264,1192743,https://www.last.fm/music/5+Seconds+of+Summer/_/I%27m+Scared+I%E2%80%99ll+Never+Sleep+Again
Gorgeous,Doja Cat,266,247524,1845385,https://www.last.fm/music/Doja+Cat/_/Gorgeous
I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit,Avicii,0,325783,2599807,https://www.last.fm/music/Avicii/_/I+Could+Be+The+One+(Avicii+Vs.+Nicky+Romero)+-+Radio+Edit
Poppin,Yeat,167,438340,7704011,https://www.last.fm/music/Yeat/_/Poppin
Purity (feat. Frank Ocean),A$AP Rocky,262,559805,6606955,https://www.last.fm/music/A$AP+Rocky/_/Purity+(feat.+Frank+Ocean)
HEAVY LOVE,Odetari,142,184788,2175945,https://www.last.fm/music/Odetari/_/HEAVY+LOVE
Todo De Ti,Rauw Alejandro,203,426125,4951080,https://www.last.fm/music/Rauw+Alejandro/_/Todo+De+Ti
my angel,Adrianne Lenker,304,253867,2779928,https://www.last.fm/music/Adrianne+Lenker/_/my+angel
NO BATIDÃO - Slowed,ZXKAI,107,87720,719148,https://www.last.fm/music/ZXKAI/_/NO+BATID%C3%83O+-+Slowed
Wagon Wheel,Darius Rucker,298,351027,2961075,https://www.last.fm/music/Darius+Rucker/_/Wagon+Wheel
22 (Taylor's Version),Taylor Swift,230,760213,9913619,https://www.last.fm/music/Taylor+Swift/_/22+(Taylor%27s+Version)
Here's The Thing,Fontaines D.C.,163,249823,2735185,https://www.last.fm/music/Fontaines+D.C./_/Here%27s+The+Thing
"Annihilate (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, Lil Wayne, Offset)",Metro Boomin,231,479324,5314126,"https://www.last.fm/music/Metro+Boomin/_/Annihilate+(Spider-Man:+Across+the+Spider-Verse)+(Metro+Boomin+&+Swae+Lee,+Lil+Wayne,+Offset)"
DIFFERENT DAY,Playboi Carti,167,201366,2517434,https://www.last.fm/music/Playboi+Carti/_/DIFFERENT+DAY
I Like You (A Happier Song) (with Doja Cat),Post Malone,192,751743,7936407,https://www.last.fm/music/Post+Malone/_/I+Like+You+(A+Happier+Song)+(with+Doja+Cat)
Woman,Harry Styles,279,480111,5337427,https://www.last.fm/music/Harry+Styles/_/Woman
Fireproof,One Direction,174,354503,4390680,https://www.last.fm/music/One+Direction/_/Fireproof
Suburban Legends (Taylor's Version) (From the Vault),Taylor Swift,171,453495,8757539,https://www.last.fm/music/Taylor+Swift/_/Suburban+Legends+(Taylor%27s+Version)+(From+the+Vault)
Raparigas,Filho do Piseiro,0,36501,108160,https://www.last.fm/music/Filho+do+Piseiro/_/Raparigas
A Lonely Night,The Weeknd,238,528314,5504539,https://www.last.fm/music/The+Weeknd/_/A+Lonely+Night
Almeda,Solange,236,448041,5406849,https://www.last.fm/music/Solange/_/Almeda
Jenny Was a Friend of Mine,The Killers,243,1298318,9572423,https://www.last.fm/music/The+Killers/_/Jenny+Was+a+Friend+of+Mine
Legends Never Die,League of Legends,235,444988,5202717,https://www.last.fm/music/League+of+Legends/_/Legends+Never+Die
#3,Aphex Twin,330,561706,7048849,https://www.last.fm/music/Aphex+Twin/_/%233
Enséñame a Bailar,Bad Bunny,176,274110,2995738,https://www.last.fm/music/Bad+Bunny/_/Ens%C3%A9%C3%B1ame+a+Bailar
Love Me Like This,NMIXX,188,349770,5695784,https://www.last.fm/music/NMIXX/_/Love+Me+Like+This
Lounge Act,Nirvana,160,1242510,9132277,https://www.last.fm/music/Nirvana/_/Lounge+Act
absolute in doubt,Lil Peep,227,275844,4941513,https://www.last.fm/music/Lil+Peep/_/absolute+in+doubt
The Man Who Sold the World - 2015 Remaster,David Bowie,241,501509,3452075,https://www.last.fm/music/David+Bowie/_/The+Man+Who+Sold+the+World+-+2015+Remaster
Chinese Satellite,Phoebe Bridgers,217,480633,9082182,https://www.last.fm/music/Phoebe+Bridgers/_/Chinese+Satellite
Walk in the park,Feng,85,155289,2817965,https://www.last.fm/music/Feng/_/Walk+in+the+park
I Want,Mk.gee,218,249031,2463722,https://www.last.fm/music/Mk.gee/_/I+Want
CRAZY (feat. PinkPantheress),LE SSERAFIM,164,237846,2085406,https://www.last.fm/music/LE+SSERAFIM/_/CRAZY+(feat.+PinkPantheress)
This Is What Makes Us Girls,Lana Del Rey,240,990383,11489174,https://www.last.fm/music/Lana+Del+Rey/_/This+Is+What+Makes+Us+Girls
Thunderous,Stray Kids,183,357875,8743710,https://www.last.fm/music/Stray+Kids/_/Thunderous
Dry Hands,C418,68,464610,5053512,https://www.last.fm/music/C418/_/Dry+Hands
airplane mode,Limbo,164,360014,3706919,https://www.last.fm/music/Limbo/_/airplane+mode
SOLO,Jennie,170,586523,12101734,https://www.last.fm/music/Jennie/_/SOLO
Fact Check,NCT 127,184,244581,5528239,https://www.last.fm/music/NCT+127/_/Fact+Check
Trinkets,Ashnikko,116,112567,1242554,https://www.last.fm/music/Ashnikko/_/Trinkets
KOKO,Omar Courtz,0,23961,127799,https://www.last.fm/music/Omar+Courtz/_/KOKO
Homewrecked,ADÉLA,174,148635,1683228,https://www.last.fm/music/AD%C3%89LA/_/Homewrecked
Zombie,YUNGBLUD,246,175890,1471233,https://www.last.fm/music/YUNGBLUD/_/Zombie
Foolish,Ashanti,228,666191,3753644,https://www.last.fm/music/Ashanti/_/Foolish
The Complete Knock,Blood Orange,303,228974,1703376,https://www.last.fm/music/Blood+Orange/_/The+Complete+Knock
Ptolemaea,Ethel Cain,383,400385,5053298,https://www.last.fm/music/Ethel+Cain/_/Ptolemaea
Linger - SiriusXM Session,Royel Otis,0,369583,3248887,https://www.last.fm/music/Royel+Otis/_/Linger+-+SiriusXM+Session
Yeah Glo!,GloRilla,142,425045,3859251,https://www.last.fm/music/GloRilla/_/Yeah+Glo%21
Yoshi City,Yung Lean,68,329560,4520931,https://www.last.fm/music/Yung+Lean/_/Yoshi+City
GOSTOSIN,Anitta,129,95599,1063612,https://www.last.fm/music/Anitta/_/GOSTOSIN
No More ?'s,Eazy-E,234,458062,3364371,https://www.last.fm/music/Eazy-E/_/No+More+%3F%27s
Hand Me Downs,Mac Miller,298,432854,5064238,https://www.last.fm/music/Mac+Miller/_/Hand+Me+Downs
Take A Chance With Me,Niki,303,174589,3372018,https://www.last.fm/music/Niki/_/Take+A+Chance+With+Me
Big Black Car,Gregory Alan Isakov,217,614591,6059754,https://www.last.fm/music/Gregory+Alan+Isakov/_/Big+Black+Car
Rosa Pastel,Belanova,185,334108,3546416,https://www.last.fm/music/Belanova/_/Rosa+Pastel
Something Good Can Work,Two Door Cinema Club,158,1178515,11469228,https://www.last.fm/music/Two+Door+Cinema+Club/_/Something+Good+Can+Work
Ridin' Solo,Jason Derulo,218,530193,3167303,https://www.last.fm/music/Jason+Derulo/_/Ridin%27+Solo
Caramelldansen,Caramella Girls,0,409782,4199992,https://www.last.fm/music/Caramella+Girls/_/Caramelldansen
Gold Dust Woman - 2004 Remaster,Fleetwood Mac,291,487086,3245641,https://www.last.fm/music/Fleetwood+Mac/_/Gold+Dust+Woman+-+2004+Remaster
wutiwant,saraunh0ly,193,200649,3500247,https://www.last.fm/music/saraunh0ly/_/wutiwant
"Numb, But I Still Feel It",Title Fight,183,267473,2994601,"https://www.last.fm/music/Title+Fight/_/Numb,+But+I+Still+Feel+It"
Can I Kick It?,A Tribe Called Quest,211,947585,6541221,https://www.last.fm/music/A+Tribe+Called+Quest/_/Can+I+Kick+It%3F
Money In The Grave (Drake ft. Rick Ross),Drake,0,574646,5686919,https://www.last.fm/music/Drake/_/Money+In+The+Grave+(Drake+ft.+Rick+Ross)
New Slang - 2021 Remaster,The Shins,0,486639,3728229,https://www.last.fm/music/The+Shins/_/New+Slang+-+2021+Remaster
3.5,Ian,156,289081,3750527,https://www.last.fm/music/Ian/_/3.5
Go Crazy,Chris Brown,175,423933,4287707,https://www.last.fm/music/Chris+Brown/_/Go+Crazy
Scottie Beam,Freddie Gibbs,244,367426,3491069,https://www.last.fm/music/Freddie+Gibbs/_/Scottie+Beam
Feet Don't Fail Me Now,Joy Crookes,198,272195,2646251,https://www.last.fm/music/Joy+Crookes/_/Feet+Don%27t+Fail+Me+Now
Obstacles,Syd Matters,208,306033,3960334,https://www.last.fm/music/Syd+Matters/_/Obstacles
I Will Wait,Mumford & Sons,302,1023839,8513556,https://www.last.fm/music/Mumford+&+Sons/_/I+Will+Wait
8am in Charlotte,Drake,266,338741,4085371,https://www.last.fm/music/Drake/_/8am+in+Charlotte
thanK you aIMee,Taylor Swift,264,393698,5801421,https://www.last.fm/music/Taylor+Swift/_/thanK+you+aIMee
Here to Stay,Korn,270,628233,4818974,https://www.last.fm/music/Korn/_/Here+to+Stay
REBEL HEART,IVE,188,176452,3625800,https://www.last.fm/music/IVE/_/REBEL+HEART
Nico and the Niners,Twenty One Pilots,225,405168,5668696,https://www.last.fm/music/Twenty+One+Pilots/_/Nico+and+the+Niners
Know Who You Are at Every Age,Cocteau Twins,218,276491,2164044,https://www.last.fm/music/Cocteau+Twins/_/Know+Who+You+Are+at+Every+Age
Iceblink Luck,Cocteau Twins,198,563968,4582351,https://www.last.fm/music/Cocteau+Twins/_/Iceblink+Luck
Father Figure - Remastered,George Michael,340,260111,1321110,https://www.last.fm/music/George+Michael/_/Father+Figure+-+Remastered
FOREVER TU GANTEL,Omar Courtz,0,27330,143913,https://www.last.fm/music/Omar+Courtz/_/FOREVER+TU+GANTEL
The Summer Ends,American Football,360,507221,4346767,https://www.last.fm/music/American+Football/_/The+Summer+Ends
Johnny P's Caddy,Benny the Butcher,225,266767,3515913,https://www.last.fm/music/Benny+the+Butcher/_/Johnny+P%27s+Caddy
W.D.Y.W.F.M?,The Neighbourhood,259,486666,4823371,https://www.last.fm/music/The+Neighbourhood/_/W.D.Y.W.F.M%3F
Stockholm Syndrome,One Direction,214,425276,5313029,https://www.last.fm/music/One+Direction/_/Stockholm+Syndrome
Okay,Chase Atlantic,212,357673,4058112,https://www.last.fm/music/Chase+Atlantic/_/Okay
gin com suco de laranja,Ebony,162,89543,1320436,https://www.last.fm/music/Ebony/_/gin+com+suco+de+laranja
Waiting for a Girl Like You,Foreigner,288,624737,3262957,https://www.last.fm/music/Foreigner/_/Waiting+for+a+Girl+Like+You
Feeling On My Body,Taffy,0,41242,251896,https://www.last.fm/music/Taffy/_/Feeling+On+My+Body
Another High,Snow Strippers,138,165848,1453314,https://www.last.fm/music/Snow+Strippers/_/Another+High
Chains & Whips,Clipse,244,289274,2324362,https://www.last.fm/music/Clipse/_/Chains+&+Whips
Relax My Eyes,ANOTR,0,289061,2474251,https://www.last.fm/music/ANOTR/_/Relax+My+Eyes
Barely Legal,The Strokes,264,1089578,9419202,https://www.last.fm/music/The+Strokes/_/Barely+Legal
Stylo (Feat. Mos Def And Bobby Womack),Gorillaz,270,552091,3867200,https://www.last.fm/music/Gorillaz/_/Stylo+(Feat.+Mos+Def+And+Bobby+Womack)
DUH!,P1Harmony,186,95122,1570244,https://www.last.fm/music/P1Harmony/_/DUH%21
three,Cult Member,60,142875,1232023,https://www.last.fm/music/Cult+Member/_/three
F L Y,Spectrum,210,202469,1232578,https://www.last.fm/music/Spectrum/_/F+L+Y
Addiction,Kanye West,232,609480,4661630,https://www.last.fm/music/Kanye+West/_/Addiction
Obedient,Bladee,179,271011,7346703,https://www.last.fm/music/Bladee/_/Obedient
Amor,emmanuel cortes,0,27606,88891,https://www.last.fm/music/emmanuel+cortes/_/Amor
Mona Lisa,Dominic Fike,186,297097,2719262,https://www.last.fm/music/Dominic+Fike/_/Mona+Lisa
Lunchbox Friends,Melanie Martinez,169,415528,4609434,https://www.last.fm/music/Melanie+Martinez/_/Lunchbox+Friends
Fool,Frankie Cosmos,124,614464,5894988,https://www.last.fm/music/Frankie+Cosmos/_/Fool
